文章日期,文章标题,文章链接,评论昵称,评论内容,评论点赞数,留言回复,留言时间,国家,省份
2022-05-27,如何建立好的关系网？,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784361&idx=1&sn=5c1096693dd56150c3b3afa9b3977e29&chksm=bd7d80b78a0a09a1a00366d0c07b760ae2aba860f0d35f95e3da2d17063bb58747eb5ba274ac&scene=27#wechat_redirect,岁月静好,喜欢阅读的娃在小学四年级时和我分享过一句话“如果你的眼睛只看到光明，你就会成为光明”——虽然不那么辩证，但人生路上如此思考莫名真的很受用。与君共勉~,12,,2022-05-27 09:20:54,中国,江苏
2022-05-27,如何建立好的关系网？,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784361&idx=1&sn=5c1096693dd56150c3b3afa9b3977e29&chksm=bd7d80b78a0a09a1a00366d0c07b760ae2aba860f0d35f95e3da2d17063bb58747eb5ba274ac&scene=27#wechat_redirect,景景,一是太年轻，还有很多没经历过的，局限在自己的思维里了。二是短视频软件真的会消磨人的意志，使人产生焦虑又想躺平的矛盾。（别问我是怎么知道的[流泪]）,12,,2022-05-27 09:19:01,中国,浙江
2022-05-27,如何建立好的关系网？,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784361&idx=1&sn=5c1096693dd56150c3b3afa9b3977e29&chksm=bd7d80b78a0a09a1a00366d0c07b760ae2aba860f0d35f95e3da2d17063bb58747eb5ba274ac&scene=27#wechat_redirect,卉卉🐰 🥕,此刻不要作，好好结婚生娃就好。,11,,2022-05-27 11:19:54,中国,北京
2022-05-27,如何建立好的关系网？,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784361&idx=1&sn=5c1096693dd56150c3b3afa9b3977e29&chksm=bd7d80b78a0a09a1a00366d0c07b760ae2aba860f0d35f95e3da2d17063bb58747eb5ba274ac&scene=27#wechat_redirect,张富贵,姑娘，你结婚后有了娃就转变思路了。我和你情况差不多，比你大几岁，已经有俩娃，工作生活无比充实[呲牙]！再就是，同样在银行总部，我体会到的工作并没有那么清闲。要充实还是空闲，全在你自己，挑战业务岗位或者积极承担会让生活更加充实！加油！,11,,2022-05-27 09:57:48,中国,山东
2022-05-27,如何建立好的关系网？,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784361&idx=1&sn=5c1096693dd56150c3b3afa9b3977e29&chksm=bd7d80b78a0a09a1a00366d0c07b760ae2aba860f0d35f95e3da2d17063bb58747eb5ba274ac&scene=27#wechat_redirect,阿代,这几年看连叔的公众号，类似今日的来信内容也读过好几篇，我发现这类来信的共同点之一就是：来信者认为周边的环境不好，所以自己就选择走【混日子】的工作路线，反正不是我的错，是环境的错，是环境让我变的不好。这种想法是不是忘记了人要为自己的生活负责，糊弄生活，最后糊弄的是自己；脚踏实地的去创造生活，收获的也是体面的自己。自勉吧。,10,,2022-05-27 09:38:59,中国,广东
2022-05-27,如何建立好的关系网？,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784361&idx=1&sn=5c1096693dd56150c3b3afa9b3977e29&chksm=bd7d80b78a0a09a1a00366d0c07b760ae2aba860f0d35f95e3da2d17063bb58747eb5ba274ac&scene=27#wechat_redirect,康,有同感，但我有俩娃，暂时有公婆帮忙。之前也在纠结上升的路太渺茫。最近看书，看连叔的文章多了，慢慢释然了。入职前的那种拼搏日子是一种生活，现在有孩子，有家庭，有工作并享受其中的慢生活也是一种生活方式。对孩子温柔耐心，拒绝内卷，对家人理解体贴，对工作尽职尽责，因上努力，果上随缘。,9,,2022-05-27 11:17:00,中国,山西
2022-05-27,如何建立好的关系网？,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784361&idx=1&sn=5c1096693dd56150c3b3afa9b3977e29&chksm=bd7d80b78a0a09a1a00366d0c07b760ae2aba860f0d35f95e3da2d17063bb58747eb5ba274ac&scene=27#wechat_redirect,娟~,"哈哈，今天的文章感觉就像是在写自己，最近躺平的也是精神涣散，六神无主……怨气太深，怨气太深，怨气太深。
有房有车，有好的收入，有乖巧的女儿，有上进能赚钱爱家的老公，为什么不去好好爱这个爱我的社会，帮助一个是一个，多爱别人…太谢谢连叔了。",9,,2022-05-27 10:18:38,中国,广东
2022-05-27,如何建立好的关系网？,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784361&idx=1&sn=5c1096693dd56150c3b3afa9b3977e29&chksm=bd7d80b78a0a09a1a00366d0c07b760ae2aba860f0d35f95e3da2d17063bb58747eb5ba274ac&scene=27#wechat_redirect,D,新的一天，感恩我所拥有的一切。爱你，连叔。[太阳],8,,2022-05-27 09:23:37,中国,福建
2022-05-27,如何建立好的关系网？,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784361&idx=1&sn=5c1096693dd56150c3b3afa9b3977e29&chksm=bd7d80b78a0a09a1a00366d0c07b760ae2aba860f0d35f95e3da2d17063bb58747eb5ba274ac&scene=27#wechat_redirect,歆宝Aa,说得对，其实社会上有各种各样的关系，但是仔细去想每个人的成功都有自己的道理，不要学不会看到别人的优秀。看到别人的有点，就会服气的。学的来就学，学不来也学欣赏。,7,,2022-05-27 09:19:34,中国,福建
2022-05-27,如何建立好的关系网？,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784361&idx=1&sn=5c1096693dd56150c3b3afa9b3977e29&chksm=bd7d80b78a0a09a1a00366d0c07b760ae2aba860f0d35f95e3da2d17063bb58747eb5ba274ac&scene=27#wechat_redirect,刘杰,人总是对轻易得到的不够诊惜，如轻松的工作，不计回报的爱情，父母无私的付出。究其原因还是太自我，不知感恩，不知回馈，虽然随着时光流逝，年岁在增长，但心里年龄仍未成熟，意志消沉，安逸躺平，这样的人生不会有意义,6,,2022-05-27 11:51:43,中国,新疆
2022-05-27,如何建立好的关系网？,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784361&idx=1&sn=5c1096693dd56150c3b3afa9b3977e29&chksm=bd7d80b78a0a09a1a00366d0c07b760ae2aba860f0d35f95e3da2d17063bb58747eb5ba274ac&scene=27#wechat_redirect,SUN,真的是想什么来什么，最近真的也是因为工作特别的很焦虑，不想躺平，但是又看不到希望。但是看了后，知道自己要做什么了,6,,2022-05-27 10:28:30,中国,河南
2022-05-27,如何建立好的关系网？,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784361&idx=1&sn=5c1096693dd56150c3b3afa9b3977e29&chksm=bd7d80b78a0a09a1a00366d0c07b760ae2aba860f0d35f95e3da2d17063bb58747eb5ba274ac&scene=27#wechat_redirect,难得糊涂,同样的境遇，同样的心态，一直在国企挣扎着，拧巴着干了快20年，躺平还是继续学习？继续学习觉得年龄大了，家里还得管孩子，无法静下来学习，躺平还是心有不甘，我该咋办呢？,6,,2022-05-27 09:54:43,中国,天津
2022-05-27,如何建立好的关系网？,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784361&idx=1&sn=5c1096693dd56150c3b3afa9b3977e29&chksm=bd7d80b78a0a09a1a00366d0c07b760ae2aba860f0d35f95e3da2d17063bb58747eb5ba274ac&scene=27#wechat_redirect,shine~小璐,同为三线城市银行机关，因为是公司业务部门，每天忙到飞起，除了各项公司业务指标压力，还有各种汇报材料数据统计ppt，还要处理和支行人员的关系，银行上升除了关系主要还是看个人能力的。之前也在比较闲的部门待过，如果想要忙碌，可以申请换部门，股份制银行一线机关压力很大，中后台相对好一些，但压力最大的还是支行业务部门，讲真，能待在这样的部门很幸运。,5,,2022-05-27 13:26:57,中国,甘肃
2022-05-27,如何建立好的关系网？,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784361&idx=1&sn=5c1096693dd56150c3b3afa9b3977e29&chksm=bd7d80b78a0a09a1a00366d0c07b760ae2aba860f0d35f95e3da2d17063bb58747eb5ba274ac&scene=27#wechat_redirect,汪薇,为人间有爱点个赞,5,,2022-05-27 12:34:58,中国,吉林
2022-05-27,如何建立好的关系网？,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784361&idx=1&sn=5c1096693dd56150c3b3afa9b3977e29&chksm=bd7d80b78a0a09a1a00366d0c07b760ae2aba860f0d35f95e3da2d17063bb58747eb5ba274ac&scene=27#wechat_redirect,珊珊耶🦄,"天呀，真是有点羡慕你的工作，从17年开始就清闲到现在[破涕为笑]我是19年毕业的姑娘，也是普通本科，但就没有这么好的运气可以有一个清闲的单位，躺平的岗位，我19年毕业以后的每一份工作，都是每天在海绵式吸收新知识的。有些时候加班到深夜凌晨，会怀疑自己为啥要这么辛苦，但是每每看到自己日渐上涨的工资和职称，以及依靠自己的努力建立起来的广告圈关系网，又觉得一切都很值得。如果真要我这么“清闲躺平”，反而我可能会不习惯吧[偷笑]
会很羡慕来信者的好运气，但也不会抱怨自己的所有选择。因为我也得到了我想要的。希望来信的小姐姐也多多看看自己拥有的吧~这样幸福感才会越来越强噢！",5,,2022-05-27 12:07:30,中国,广东
2022-05-27,如何建立好的关系网？,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784361&idx=1&sn=5c1096693dd56150c3b3afa9b3977e29&chksm=bd7d80b78a0a09a1a00366d0c07b760ae2aba860f0d35f95e3da2d17063bb58747eb5ba274ac&scene=27#wechat_redirect,俞家多宝,公知恨国党们牢骚满腹，抹黑攻击中国的一切，是不是也是怨太多，爱太少的结果？如何让公知恨国党们学会爱这个国家呢？,5,,2022-05-27 12:03:29,中国,浙江
2022-05-27,如何建立好的关系网？,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784361&idx=1&sn=5c1096693dd56150c3b3afa9b3977e29&chksm=bd7d80b78a0a09a1a00366d0c07b760ae2aba860f0d35f95e3da2d17063bb58747eb5ba274ac&scene=27#wechat_redirect,柴火妞,今天这篇真是受益匪浅，很明显我也是女主人公的同版！,5,,2022-05-27 11:45:28,中国,山东
2022-05-27,如何建立好的关系网？,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784361&idx=1&sn=5c1096693dd56150c3b3afa9b3977e29&chksm=bd7d80b78a0a09a1a00366d0c07b760ae2aba860f0d35f95e3da2d17063bb58747eb5ba274ac&scene=27#wechat_redirect,Rita,让我想到了自己。我14年毕业来到北京，前3年经历了很多小起大落落落落落，最难的时候又负债又分手，没地方住，没钱吃饭（不敢和父母说），最后兜兜转转来到现在的公司，已经5年，我的薪水在北京算是低的，我的能力在这个公司算是拔尖的，但是因为“关系”这些年仍在基层。很多朋友、同事好心劝我说这个公司不适合我，但是我的回复一直就是两个字：感恩。我感恩这个公司，虽然工资不高，但稳定又安心，支持我每年出国自由行，独自一人穷游欧洲；支持我在北京买房的梦想（对，虽然工资不高，但一步一步向前走着呢~）。今天看到连叔的回复，我更加确定我的想法没有错，这个世界需要钱、利益、关系，但更需要爱，热爱世间给与我们的一切~,4,,2022-05-27 15:00:27,中国,北京
2022-05-27,如何建立好的关系网？,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784361&idx=1&sn=5c1096693dd56150c3b3afa9b3977e29&chksm=bd7d80b78a0a09a1a00366d0c07b760ae2aba860f0d35f95e3da2d17063bb58747eb5ba274ac&scene=27#wechat_redirect,轩如,"看到题主，不由想到自己。

本来最近有很多烦心事。却发现都是甜蜜中的负担。

就这么好好经历，好好感恩吧。

",4,,2022-05-27 12:35:14,中国,山东
2022-05-27,如何建立好的关系网？,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784361&idx=1&sn=5c1096693dd56150c3b3afa9b3977e29&chksm=bd7d80b78a0a09a1a00366d0c07b760ae2aba860f0d35f95e3da2d17063bb58747eb5ba274ac&scene=27#wechat_redirect,aimi,"对，人一定要懂得感恩，感恩给我们这么幸福生活的一切人和物，我很知足现在的生活，有空闲的时间和物力可以做些公益回报下这个给社会，别让自己忘本

",3,,2022-05-27 11:08:02,中国,浙江
2022-05-26,六一快到了，送孩子什么书？,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784295&idx=6&sn=5e502053f1cfe8312c9d9ce4ca3a3b2b&chksm=bd7d80798a0a096feb50d0c4109064368b1263c9342f1642b3beecc16f2b26202fa18a16c8c7&scene=27#wechat_redirect,wen,"二年级的孩子昨晚看了《少年问题2》，他很开心地说：“我太感谢连叔了，他的书让我终于可以找到减轻压力的方法，在我不开心的时候连叔帮助我最大。然后就是和妈妈聊天了。”

孩子这段时间总是说压力很大很大，说不开心，甚至说不想上学了。昨晚听到孩子这么说我终于放心了，我告诉他以后如果有压力有烦恼的时候，就看连叔的这两本少年问答吧。",6,,2022-05-26 08:00:55,中国,广东
2022-05-26,不必嫌弃自己，找到用好自己的方法即可,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784295&idx=1&sn=b631c2b817a9ce7ff7937b985e2d48b2&chksm=bd7d80798a0a096f4a0de5f88c5b49fc3a20967ea6c99785aff69715537c1c014560ede1184c&scene=27#wechat_redirect,Change,岳叔好，我是没入体制好久的小女生，我们才上任的一把手经常叫单位的人去喝酒，叫了我两次，昨天晚上十点打电话给我说喝酒，我说太晚了，我也从来都不喝酒的，领导就直接挂了我电话，第一次叫去喝酒唱歌我也拒绝了，我是考的异地编，这边也没有什么亲戚朋友，好在有我的男朋友陪我，请问以后再遇到这种情况该怎么办呢，真的很苦恼，因为现在还没转正，怕转正的时候会卡着我。诚恳期待岳叔的回复。,56,就这样拒绝下去。,2022-05-26 08:59:02,中国,贵州
2022-05-26,不必嫌弃自己，找到用好自己的方法即可,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784295&idx=1&sn=b631c2b817a9ce7ff7937b985e2d48b2&chksm=bd7d80798a0a096f4a0de5f88c5b49fc3a20967ea6c99785aff69715537c1c014560ede1184c&scene=27#wechat_redirect,潘琳,"和我小时候一样！如果这个习惯没有在小时候被纠正过来，那么就会长成一个没有主见的人，遇事太容易纠结，造成精神内耗。
其实静下来想的时候，你其实能够选择出你最想要去那个的，只不过可能你最想要的会让别人不开心所以你会有所顾虑。没关系的，尝试几次按照自己的想法去选择，不要在意别人的想法。就算想不出自己想要什么也没关系，想不出的时候就给自己规定时间，二十分钟内，十分钟内，五分钟内必须做出选择，然后勇敢的承担后果就行了。这样慢慢的，你会越来越知道自己想要什么[微笑]
加油吧小姑娘！你好幸运，在这么年轻的时候就能遇到连叔[爱心]",299,,2022-05-26 08:00:47,中国,北京
2022-05-26,不必嫌弃自己，找到用好自己的方法即可,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784295&idx=1&sn=b631c2b817a9ce7ff7937b985e2d48b2&chksm=bd7d80798a0a096f4a0de5f88c5b49fc3a20967ea6c99785aff69715537c1c014560ede1184c&scene=27#wechat_redirect,傅志明,现在孩子的成长风险，是大的。连叔一句话让我感动，一种慈悲。也是对家长的责任提醒。,109,现在家长的责任与压力也是更大的。希望负责任的企业，尤其是互联网企业，多一点吧。,2022-05-26 08:04:10,中国,广东
2022-05-26,不必嫌弃自己，找到用好自己的方法即可,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784295&idx=1&sn=b631c2b817a9ce7ff7937b985e2d48b2&chksm=bd7d80798a0a096f4a0de5f88c5b49fc3a20967ea6c99785aff69715537c1c014560ede1184c&scene=27#wechat_redirect,兔子不在家,我就是这样的人，只是我从当年的小女孩长大了而已。周围人都觉得我做任何事攻略做得好，只要我经历过的事就会变成半个行家，都喜欢问我。其实只不过是不知道该如何选择，只能了解更多帮助自己做决定而已。这下学会了，以后想两次以后就去做，哪里有万全的选择呢，做出的选择就是最好的选择！,143,,2022-05-26 08:00:41,中国,河北
2022-05-26,不必嫌弃自己，找到用好自己的方法即可,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784295&idx=1&sn=b631c2b817a9ce7ff7937b985e2d48b2&chksm=bd7d80798a0a096f4a0de5f88c5b49fc3a20967ea6c99785aff69715537c1c014560ede1184c&scene=27#wechat_redirect,猪坚强的快意江湖,每次看到这些可爱却烦恼着的孩子，就替他们庆幸能被指引到这里，找到所要的答案。完美！[强][强],134,,2022-05-26 07:56:58,中国,海南
2022-05-26,不必嫌弃自己，找到用好自己的方法即可,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784295&idx=1&sn=b631c2b817a9ce7ff7937b985e2d48b2&chksm=bd7d80798a0a096f4a0de5f88c5b49fc3a20967ea6c99785aff69715537c1c014560ede1184c&scene=27#wechat_redirect,苏老夫子,"小朋友这个觉察很好呀，我自己小时候也是做决策比较犹豫的，后来有几句话提醒着我：
1、选择没有对错，只有得失。 所以，无论做什么选择，只要还活着，结果都是可以承受的，那就做决策就对了，也不会有什么承担不了的后果。

2、自己逐步简单快速做决策，然后再去反思，反思不是后悔，而是从中总结，这个决策是如何思考出来的。为下一次做决策提供经验。

3、多鼓励自己，比如原本想着要不要吃鸡蛋，于是当下马上决策，吃了，还挺好吃，然后就有种自主决策后的成就感，然后再逐步把这个事变多，变大。不断地积累那种自主决策的快乐。


",117,,2022-05-26 08:57:49,中国,福建
